"Date","home","away","Home Score","Away Score","result","Tries scored H","Tries scored A","Neutral venue","Crowds"
2018-11-17,"Northampton Saints","Wasps",36,17,"Home",NA,NA,0,1
2018-11-18,"Bristol","Exeter Chiefs",29,31,"Away",NA,NA,0,1
2018-11-23,"Worcester Warriors","Harlequins",20,13,"Home",NA,NA,0,1
2018-11-23,"Newcastle Falcons","Bath",16,8,"Home",NA,NA,0,1
2018-11-24,"Wasps","Bristol",32,28,"Home",NA,NA,0,1
2018-11-24,"Sale Sharks","Northampton Saints",18,13,"Home",NA,NA,0,1
2018-11-24,"Exeter Chiefs","Gloucester",23,6,"Home",NA,NA,0,1
2018-11-25,"Leicester Tigers","Saracens",22,27,"Away",NA,NA,0,1
2018-11-30,"Harlequins","Exeter Chiefs",28,26,"Home",NA,NA,0,1
2018-12-01,"Bristol","Leicester Tigers",41,10,"Home",NA,NA,0,1
2018-12-01,"Saracens","Wasps",29,6,"Home",NA,NA,0,1
2018-12-01,"Northampton Saints","Newcastle Falcons",14,16,"Away",NA,NA,0,1
2018-12-01,"Gloucester","Worcester Warriors",36,16,"Home",NA,NA,0,1
2018-12-02,"Bath","Sale Sharks",7,7,"Draw",NA,NA,0,1
2018-12-21,"Worcester Warriors","Northampton Saints",6,32,"Away",NA,NA,0,1
2018-12-22,"Sale Sharks","Bristol",27,10,"Home",NA,NA,0,1
2018-12-22,"Leicester Tigers","Harlequins",35,24,"Home",NA,NA,0,1
2018-12-22,"Exeter Chiefs","Saracens",31,13,"Home",NA,NA,0,1
2018-12-23,"Wasps","Bath",14,24,"Away",NA,NA,0,1
2018-12-23,"Newcastle Falcons","Gloucester",17,20,"Away",NA,NA,0,1
2018-12-28,"Northampton Saints","Exeter Chiefs",31,28,"Home",NA,NA,0,1
2018-12-29,"Saracens","Worcester Warriors",25,17,"Home",NA,NA,0,1
2018-12-29,"Gloucester","Sale Sharks",15,30,"Away",NA,NA,0,1
2018-12-29,"Harlequins","Wasps",20,13,"Home",NA,NA,0,1
2018-12-30,"Bristol","Newcastle Falcons",35,28,"Home",NA,NA,0,1
2018-12-30,"Bath","Leicester Tigers",23,16,"Home",NA,NA,0,1
2019-01-04,"Sale Sharks","Saracens",24,18,"Home",NA,NA,0,1
2019-01-05,"Worcester Warriors","Bath",21,19,"Home",NA,NA,0,1
2019-01-05,"Newcastle Falcons","Harlequins",17,38,"Away",NA,NA,0,1
2019-01-05,"Leicester Tigers","Gloucester",34,16,"Home",NA,NA,0,1
2019-01-05,"Exeter Chiefs","Bristol",14,9,"Home",NA,NA,0,1
2019-01-06,"Wasps","Northampton Saints",27,16,"Home",NA,NA,0,1
2019-02-15,"Gloucester","Exeter Chiefs",24,17,"Home",NA,NA,0,1
2019-02-15,"Bristol","Wasps",22,29,"Away",NA,NA,0,1
2019-02-16,"Northampton Saints","Sale Sharks",67,17,"Home",NA,NA,0,1
2019-02-16,"Saracens","Leicester Tigers",33,10,"Home",NA,NA,0,1
2019-02-16,"Harlequins","Worcester Warriors",47,33,"Home",NA,NA,0,1
2019-02-16,"Bath","Newcastle Falcons",30,13,"Home",NA,NA,0,1
2019-02-22,"Gloucester","Saracens",30,24,"Home",NA,NA,0,1
2019-02-23,"Wasps","Sale Sharks",18,24,"Away",NA,NA,0,1
2019-02-23,"Harlequins","Bristol",36,26,"Home",NA,NA,0,1
2019-02-23,"Exeter Chiefs","Newcastle Falcons",35,17,"Home",NA,NA,0,1
2019-02-23,"Northampton Saints","Bath",27,26,"Home",NA,NA,0,1
2019-02-24,"Worcester Warriors","Leicester Tigers",17,13,"Home",NA,NA,0,1
2019-03-01,"Bristol","Gloucester",28,24,"Home",NA,NA,0,1
2019-03-02,"Saracens","Northampton Saints",36,17,"Home",NA,NA,0,1
2019-03-02,"Sale Sharks","Exeter Chiefs",14,20,"Away",NA,NA,0,1
2019-03-02,"Leicester Tigers","Wasps",19,14,"Home",NA,NA,0,1
2019-03-02,"Bath","Harlequins",29,31,"Away",NA,NA,0,1
2019-03-03,"Newcastle Falcons","Worcester Warriors",17,6,"Home",NA,NA,0,1
2019-03-08,"Bath","Saracens",18,9,"Home",NA,NA,0,1
2019-03-08,"Sale Sharks","Leicester Tigers",32,5,"Home",NA,NA,0,1
2019-03-09,"Wasps","Newcastle Falcons",19,20,"Away",NA,NA,0,1
2019-03-09,"Northampton Saints","Bristol",24,26,"Away",NA,NA,0,1
2019-03-09,"Worcester Warriors","Exeter Chiefs",30,33,"Away",NA,NA,0,1
2019-03-10,"Harlequins","Gloucester",7,29,"Away",NA,NA,0,1
2019-03-22,"Leicester Tigers","Northampton Saints",15,29,"Away",NA,NA,0,1
2019-03-23,"Saracens","Harlequins",27,20,"Home",NA,NA,0,1
2019-03-23,"Gloucester","Wasps",27,14,"Home",NA,NA,0,1
2019-03-23,"Bristol","Worcester Warriors",25,27,"Away",NA,NA,0,1
2019-03-23,"Newcastle Falcons","Sale Sharks",22,17,"Home",NA,NA,0,1
2019-03-24,"Exeter Chiefs","Bath",29,10,"Home",NA,NA,0,1
2019-04-05,"Sale Sharks","Harlequins",28,17,"Home",NA,NA,0,1
2019-04-06,"Bath","Bristol",26,19,"Home",NA,NA,0,1
2019-04-06,"Wasps","Worcester Warriors",28,16,"Home",NA,NA,0,1
2019-04-06,"Saracens","Newcastle Falcons",26,12,"Home",NA,NA,0,1
2019-04-06,"Leicester Tigers","Exeter Chiefs",20,52,"Away",NA,NA,0,1
2019-04-07,"Northampton Saints","Gloucester",31,40,"Away",NA,NA,0,1
2019-04-12,"Newcastle Falcons","Leicester Tigers",22,27,"Away",NA,NA,0,1
2019-04-13,"Worcester Warriors","Sale Sharks",39,17,"Home",NA,NA,0,1
2019-04-13,"Harlequins","Northampton Saints",19,20,"Away",NA,NA,0,1
2019-04-13,"Gloucester","Bath",27,23,"Home",NA,NA,0,1
2019-04-13,"Bristol","Saracens",23,21,"Home",NA,NA,0,1
2019-04-14,"Exeter Chiefs","Wasps",19,26,"Away",NA,NA,0,1
2019-04-26,"Sale Sharks","Bath",6,3,"Home",NA,NA,0,1
2019-04-26,"Newcastle Falcons","Northampton Saints",17,31,"Away",NA,NA,0,1
2019-04-27,"Exeter Chiefs","Harlequins",17,15,"Home",NA,NA,0,1
2019-04-27,"Leicester Tigers","Bristol",20,23,"Away",NA,NA,0,1
2019-04-27,"Wasps","Saracens",14,31,"Away",NA,NA,0,1
2019-04-28,"Worcester Warriors","Gloucester",27,20,"Home",NA,NA,0,1
2019-05-03,"Harlequins","Leicester Tigers",23,19,"Home",NA,NA,0,1
2019-05-03,"Bristol","Sale Sharks",20,20,"Draw",NA,NA,0,1
2019-05-04,"Saracens","Exeter Chiefs",38,7,"Home",NA,NA,0,1
2019-05-04,"Northampton Saints","Worcester Warriors",38,10,"Home",NA,NA,0,1
2019-05-04,"Gloucester","Newcastle Falcons",28,19,"Home",NA,NA,0,1
2019-05-05,"Bath","Wasps",29,17,"Home",NA,NA,0,1
2019-05-18,"Worcester Warriors","Saracens",31,29,"Home",NA,NA,0,1
2019-05-18,"Wasps","Harlequins",27,25,"Home",NA,NA,0,1
2019-05-18,"Sale Sharks","Gloucester",46,41,"Home",NA,NA,0,1
2019-05-18,"Newcastle Falcons","Bristol",12,19,"Away",NA,NA,0,1
2019-05-18,"Leicester Tigers","Bath",31,32,"Away",NA,NA,0,1
2019-05-18,"Exeter Chiefs","Northampton Saints",40,21,"Home",NA,NA,0,1
2019-05-25,"Saracens","Gloucester",44,19,"Home",NA,NA,0,1
2019-05-25,"Exeter Chiefs","Northampton Saints",42,12,"Home",NA,NA,0,1
2019-06-01,"Exeter Chiefs","Saracens",34,37,"Away",NA,NA,1,1
2019-10-18,"Bristol","Bath",43,16,"Home",NA,NA,0,1
2019-10-19,"Worcester Warriors","Leicester Tigers",24,16,"Home",NA,NA,0,1
2019-10-19,"Saracens","Northampton Saints",25,27,"Away",NA,NA,0,1
2019-10-19,"Sale Sharks","Gloucester",16,18,"Away",NA,NA,0,1
2019-10-19,"Exeter Chiefs","Harlequins",22,19,"Home",NA,NA,0,1
2019-10-20,"Wasps","London Irish",26,29,"Away",NA,NA,0,1
2019-10-25,"Bath","Exeter Chiefs",13,10,"Home",NA,NA,0,1
2019-10-26,"Northampton Saints","Worcester Warriors",35,16,"Home",NA,NA,0,1
2019-10-26,"London Irish","Sale Sharks",7,41,"Away",NA,NA,0,1
2019-10-26,"Harlequins","Bristol",22,17,"Home",NA,NA,0,1
2019-10-26,"Gloucester","Wasps",25,9,"Home",NA,NA,0,1
2019-10-27,"Leicester Tigers","Saracens",10,24,"Away",NA,NA,0,1
2019-11-01,"Northampton Saints","Harlequins",40,22,"Home",NA,NA,0,1
2019-11-01,"Bristol","Sale Sharks",16,10,"Home",NA,NA,0,1
2019-11-02,"Wasps","Bath",30,22,"Home",NA,NA,0,1
2019-11-02,"Saracens","London Irish",16,13,"Home",NA,NA,0,1
2019-11-02,"Leicester Tigers","Gloucester",16,13,"Home",NA,NA,0,1
2019-11-03,"Worcester Warriors","Exeter Chiefs",20,24,"Away",NA,NA,0,1
2019-11-08,"Sale Sharks","Wasps",28,18,"Home",NA,NA,0,1
2019-11-09,"Harlequins","Worcester Warriors",14,19,"Away",NA,NA,0,1
2019-11-09,"Gloucester","Saracens",12,21,"Away",NA,NA,0,1
2019-11-09,"Bath","Northampton Saints",22,13,"Home",NA,NA,0,1
2019-11-10,"London Irish","Leicester Tigers",36,11,"Home",NA,NA,0,1
2019-11-10,"Exeter Chiefs","Bristol",17,20,"Away",NA,NA,0,1
2019-11-29,"Bath","Saracens",12,25,"Away",NA,NA,0,1
2019-11-30,"Worcester Warriors","Sale Sharks",20,13,"Home",NA,NA,0,1
2019-11-30,"Northampton Saints","Leicester Tigers",36,13,"Home",NA,NA,0,1
2019-11-30,"Exeter Chiefs","Wasps",38,3,"Home",NA,NA,0,1
2019-12-01,"Harlequins","Gloucester",23,19,"Home",NA,NA,0,1
2019-12-01,"Bristol","London Irish",27,27,"Draw",NA,NA,0,1
2019-12-20,"Gloucester","Worcester Warriors",36,3,"Home",NA,NA,0,1
2019-12-21,"Wasps","Harlequins",22,28,"Away",NA,NA,0,1
2019-12-21,"Saracens","Bristol",47,13,"Home",NA,NA,0,1
2019-12-21,"Sale Sharks","Northampton Saints",22,10,"Home",NA,NA,0,1
2019-12-21,"Leicester Tigers","Exeter Chiefs",22,31,"Away",NA,NA,0,1
2019-12-22,"London Irish","Bath",10,38,"Away",NA,NA,0,1
2019-12-27,"Bristol","Wasps",21,26,"Away",NA,NA,0,1
2019-12-28,"Northampton Saints","Gloucester",33,26,"Home",NA,NA,0,1
2019-12-28,"Worcester Warriors","London Irish",20,6,"Home",NA,NA,0,1
2019-12-28,"Bath","Sale Sharks",16,14,"Home",NA,NA,0,1
2019-12-28,"Harlequins","Leicester Tigers",30,30,"Draw",NA,NA,0,1
2019-12-29,"Exeter Chiefs","Saracens",14,7,"Home",NA,NA,0,1
2020-01-03,"Sale Sharks","Harlequins",48,10,"Home",NA,NA,0,1
2020-01-04,"Leicester Tigers","Bristol",31,18,"Home",NA,NA,0,1
2020-01-04,"Saracens","Worcester Warriors",62,5,"Home",NA,NA,0,1
2020-01-04,"Gloucester","Bath",29,15,"Home",NA,NA,0,1
2020-01-05,"London Irish","Exeter Chiefs",28,45,"Away",NA,NA,0,1
2020-01-05,"Wasps","Northampton Saints",31,35,"Away",NA,NA,0,1
2020-01-24,"Northampton Saints","London Irish",16,20,"Away",NA,NA,0,1
2020-01-25,"Worcester Warriors","Wasps",26,30,"Away",NA,NA,0,1
2020-01-25,"Exeter Chiefs","Sale Sharks",19,22,"Away",NA,NA,0,1
2020-01-25,"Bristol","Gloucester",34,16,"Home",NA,NA,0,1
2020-01-25,"Bath","Leicester Tigers",13,10,"Home",NA,NA,0,1
2020-01-26,"Harlequins","Saracens",41,14,"Home",NA,NA,0,1
2020-02-14,"Gloucester","Exeter Chiefs",15,26,"Away",NA,NA,0,1
2020-02-15,"Worcester Warriors","Bath",21,22,"Away",NA,NA,0,1
2020-02-15,"Saracens","Sale Sharks",36,22,"Home",NA,NA,0,1
2020-02-15,"Leicester Tigers","Wasps",18,9,"Home",NA,NA,0,1
2020-02-15,"Harlequins","London Irish",15,29,"Away",NA,NA,0,1
2020-02-16,"Northampton Saints","Bristol",14,20,"Away",NA,NA,0,1
2020-02-21,"Wasps","Saracens",60,10,"Home",NA,NA,0,1
2020-02-21,"Sale Sharks","Leicester Tigers",36,3,"Home",NA,NA,0,1
2020-02-22,"London Irish","Gloucester",24,20,"Home",NA,NA,0,1
2020-02-22,"Bath","Harlequins",19,12,"Home",NA,NA,0,1
2020-02-23,"Exeter Chiefs","Northampton Saints",57,7,"Home",NA,NA,0,1
2020-02-23,"Bristol","Worcester Warriors",13,10,"Home",NA,NA,0,1
2020-02-28,"Gloucester","Sale Sharks",17,23,"Away",NA,NA,0,1
2020-02-29,"Northampton Saints","Saracens",21,27,"Away",NA,NA,0,1
2020-02-29,"Leicester Tigers","Worcester Warriors",14,8,"Home",NA,NA,0,1
2020-02-29,"Harlequins","Exeter Chiefs",34,30,"Home",NA,NA,0,1
2020-03-01,"London Irish","Wasps",26,36,"Away",NA,NA,0,1
2020-03-01,"Bath","Bristol",13,19,"Away",NA,NA,0,1
2020-03-06,"Worcester Warriors","Northampton Saints",10,16,"Away",NA,NA,0,1
2020-03-06,"Sale Sharks","London Irish",39,0,"Home",NA,NA,0,1
2020-03-07,"Saracens","Leicester Tigers",24,13,"Home",NA,NA,0,1
2020-03-07,"Wasps","Gloucester",39,22,"Home",NA,NA,0,1
2020-03-07,"Exeter Chiefs","Bath",57,20,"Home",NA,NA,0,1
2020-03-08,"Bristol","Harlequins",28,15,"Home",NA,NA,0,1
2020-08-14,"Harlequins","Sale Sharks",16,10,"Home",NA,NA,0,0
2020-08-15,"Worcester Warriors","Gloucester",15,44,"Away",NA,NA,0,0
2020-08-15,"Exeter Chiefs","Leicester Tigers",26,13,"Home",NA,NA,0,0
2020-08-15,"Bath","London Irish",34,17,"Home",NA,NA,0,0
2020-08-15,"Bristol","Saracens",16,12,"Home",NA,NA,0,0
2020-08-16,"Northampton Saints","Wasps",21,34,"Away",NA,NA,0,0
2020-08-21,"Sale Sharks","Exeter Chiefs",22,32,"Away",NA,NA,0,0
2020-08-21,"Wasps","Worcester Warriors",32,17,"Home",NA,NA,0,0
2020-08-21,"Gloucester","Bristol",24,33,"Away",NA,NA,0,0
2020-08-22,"Saracens","Harlequins",38,24,"Home",NA,NA,0,0
2020-08-22,"London Irish","Northampton Saints",3,27,"Away",NA,NA,0,0
2020-08-22,"Leicester Tigers","Bath",16,38,"Away",NA,NA,0,0
2020-08-25,"Wasps","Sale Sharks",11,20,"Away",NA,NA,0,0
2020-08-25,"Bristol","Exeter Chiefs",22,25,"Away",NA,NA,0,0
2020-08-26,"Worcester Warriors","Harlequins",29,14,"Home",NA,NA,0,0
2020-08-26,"Saracens","Gloucester",36,20,"Home",NA,NA,0,0
2020-08-26,"Leicester Tigers","London Irish",13,7,"Home",NA,NA,0,0
2020-08-26,"Northampton Saints","Bath",3,18,"Away",NA,NA,0,0
2020-08-29,"Sale Sharks","Bristol",40,7,"Home",NA,NA,0,0
2020-08-30,"Harlequins","Northampton Saints",30,17,"Home",NA,NA,0,0
2020-08-30,"Exeter Chiefs","Worcester Warriors",59,7,"Home",NA,NA,0,0
2020-08-30,"Gloucester","Leicester Tigers",46,30,"Home",NA,NA,0,0
2020-08-31,"London Irish","Saracens",12,40,"Away",NA,NA,0,0
2020-08-31,"Bath","Wasps",23,27,"Away",NA,NA,0,0
2020-09-04,"Worcester Warriors","Bristol",13,36,"Away",NA,NA,0,0
2020-09-04,"Northampton Saints","Exeter Chiefs",19,22,"Away",NA,NA,0,0
2020-09-05,"Saracens","Wasps",18,28,"Away",NA,NA,0,0
2020-09-05,"Harlequins","Bath",27,41,"Away",NA,NA,0,1
2020-09-05,"Leicester Tigers","Sale Sharks",31,40,"Away",NA,NA,0,0
2020-09-05,"Gloucester","London Irish",36,23,"Home",NA,NA,0,0
2020-09-08,"Bristol","Northampton Saints",47,10,"Home",NA,NA,0,0
2020-09-09,"Wasps","Leicester Tigers",54,7,"Home",NA,NA,0,0
2020-09-09,"Exeter Chiefs","Gloucester",35,22,"Home",NA,NA,0,0
2020-09-09,"Sale Sharks","Saracens",24,17,"Home",NA,NA,0,0
2020-09-09,"London Irish","Harlequins",15,38,"Away",NA,NA,0,0
2020-09-09,"Bath","Worcester Warriors",40,15,"Home",NA,NA,0,0
2020-09-13,"Wasps","Bristol",59,35,"Home",NA,NA,0,0
2020-09-13,"Leicester Tigers","Northampton Saints",28,24,"Home",NA,NA,0,0
2020-09-13,"Sale Sharks","Bath",22,37,"Away",NA,NA,0,0
2020-09-13,"London Irish","Worcester Warriors",25,40,"Away",NA,NA,0,0
2020-09-13,"Saracens","Exeter Chiefs",40,17,"Home",NA,NA,0,0
2020-09-14,"Gloucester","Harlequins",15,28,"Away",NA,NA,0,1
2020-09-22,"Bath","Gloucester",31,20,"Home",NA,NA,0,0
2020-09-28,"Harlequins","Wasps",23,32,"Away",NA,NA,0,0
2020-09-29,"Northampton Saints","Sale Sharks",14,34,"Away",NA,NA,0,0
2020-09-30,"Worcester Warriors","Saracens",40,27,"Home",NA,NA,0,0
2020-09-30,"Exeter Chiefs","London Irish",19,22,"Away",NA,NA,0,0
2020-09-30,"Bristol","Leicester Tigers",40,3,"Home",NA,NA,0,0
2020-10-04,"Wasps","Exeter Chiefs",46,5,"Home",NA,NA,0,0
2020-10-04,"Saracens","Bath",17,17,"Draw",NA,NA,0,0
2020-10-04,"London Irish","Bristol",7,36,"Away",NA,NA,0,0
2020-10-04,"Leicester Tigers","Harlequins",26,32,"Away",NA,NA,0,0
2020-10-10,"Wasps","Bristol",47,24,"Home",NA,NA,0,0
2020-10-10,"Exeter Chiefs","Bath",35,6,"Home",NA,NA,0,0
2020-10-24,"Exeter Chiefs","Wasps",19,13,"Home",NA,NA,1,0
2021-11-21,"Harlequins","Exeter Chiefs",3,33,"Away",NA,NA,0,0
2021-11-21,"Sale Sharks","Northampton Saints",32,23,"Home",NA,NA,0,0
2021-11-21,"Bath","Newcastle Falcons",12,19,"Away",NA,NA,0,0
2021-11-21,"Leicester Tigers","Gloucester",38,15,"Home",NA,NA,0,0
2021-11-21,"Worcester Warriors","London Irish",11,10,"Home",NA,NA,0,0
2021-11-21,"Wasps","Bristol",23,20,"Home",NA,NA,0,0
2020-11-28,"Newcastle Falcons","Sale Sharks",15,13,"Home",NA,NA,0,0
2020-11-28,"Exeter Chiefs","Bath",40,3,"Home",NA,NA,0,0
2020-11-28,"Gloucester","Wasps",40,24,"Home",NA,NA,0,0
2020-11-28,"Bristol","Worcester Warriors",30,13,"Home",NA,NA,0,0
2020-11-28,"Northampton Saints","Harlequins",29,49,"Away",NA,NA,0,0
2020-11-28,"London Irish","Leicester Tigers",22,9,"Home",NA,NA,0,0
2020-12-05,"Bristol","Northampton Saints",18,17,"Home",NA,NA,0,0
2020-12-05,"Worcester Warriors","Bath",17,33,"Away",NA,NA,0,1
2020-12-05,"Wasps","Newcastle Falcons",17,27,"Away",NA,NA,0,0
2020-12-05,"Leicester Tigers","Exeter Chiefs",13,35,"Away",NA,NA,0,0
2020-12-05,"Gloucester","Harlequins",24,34,"Away",NA,NA,0,1
2020-12-05,"London Irish","Sale Sharks",13,21,"Away",NA,NA,0,1
2020-12-26,"Northampton Saints","Worcester Warriors",29,10,"Home",NA,NA,0,0
2020-12-26,"Exeter Chiefs","Gloucester",28,20,"Home",NA,NA,0,1
2020-12-26,"Harlequins","Bristol",19,27,"Away",NA,NA,0,0
2020-12-26,"Sale Sharks","Wasps",23,26,"Away",NA,NA,0,0
2021-01-02,"Bristol","Newcastle Falcons",29,17,"Home",NA,NA,0,0
2021-01-02,"Gloucester","Sale Sharks",19,22,"Away",NA,NA,0,0
2021-01-02,"Wasps","Exeter Chiefs",34,5,"Home",NA,NA,0,0
2021-01-02,"Leicester Tigers","Bath",36,31,"Home",NA,NA,0,0
2021-01-09,"Bath","Wasps",44,52,"Away",TRUE,TRUE,0,0
2021-01-09,"Sale Sharks","Worcester Warriors",20,13,"Home",TRUE,TRUE,0,0
2021-01-09,"Exeter Chiefs","Bristol",7,20,"Away",TRUE,TRUE,0,0
2021-01-09,"Newcastle Falcons","Gloucester",22,10,"Home",TRUE,TRUE,0,0
2021-01-09,"Harlequins","London Irish",27,27,"Draw",TRUE,TRUE,0,0
2021-01-30,"Bristol","Bath",48,3,"Home",TRUE,FALSE,0,0
2021-01-30,"Leicester Tigers","Sale Sharks",15,25,"Away",TRUE,TRUE,0,0
2021-01-30,"Gloucester","Northampton Saints",26,31,"Away",TRUE,TRUE,0,0
2021-01-30,"Worcester Warriors","Exeter Chiefs",17,21,"Away",TRUE,TRUE,0,0
2021-01-30,"London Irish","Newcastle Falcons",31,22,"Home",TRUE,TRUE,0,0
2021-01-30,"Wasps","Harlequins",17,49,"Away",TRUE,TRUE,0,0
2021-02-06,"Bristol","Sale Sharks",13,20,"Away",TRUE,TRUE,0,0
2021-02-06,"Wasps","Northampton Saints",17,22,"Away",TRUE,TRUE,0,0
2021-02-06,"Bath","Harlequins",15,28,"Away",TRUE,TRUE,0,0
2021-02-06,"Leicester Tigers","Worcester Warriors",41,24,"Home",TRUE,TRUE,0,0
2021-02-06,"London Irish","Gloucester",32,26,"Home",TRUE,TRUE,0,0
2021-02-06,"Newcastle Falcons","Exeter Chiefs",9,15,"Away",FALSE,TRUE,0,0
2021-02-13,"Gloucester","Bristol",17,18,"Away",TRUE,TRUE,0,0
2021-02-13,"Sale Sharks","Bath",22,27,"Away",TRUE,TRUE,0,0
2021-02-13,"Harlequins","Leicester Tigers",37,24,"Home",TRUE,TRUE,0,0
2021-02-13,"Exeter Chiefs","London Irish",26,3,"Home",TRUE,FALSE,0,0
2021-02-13,"Worcester Warriors","Wasps",13,17,"Away",TRUE,TRUE,0,0
2021-02-20,"Bath","Gloucester",16,14,"Home",TRUE,TRUE,0,0
2021-02-20,"Harlequins","Sale Sharks",24,12,"Home",TRUE,TRUE,0,0
2021-02-20,"Exeter Chiefs","Northampton Saints",12,13,"Away",TRUE,TRUE,0,0
2021-02-20,"Leicester Tigers","Wasps",27,8,"Home",TRUE,TRUE,0,0
2021-02-20,"London Irish","Bristol",34,34,"Draw",TRUE,TRUE,0,0
2021-02-27,"Sale Sharks","Exeter Chiefs",25,20,"Home",TRUE,TRUE,0,0
2021-02-27,"Bristol","Leicester Tigers",17,3,"Home",TRUE,FALSE,0,0
2021-02-27,"Newcastle Falcons","Harlequins",25,22,"Home",TRUE,TRUE,0,0
2021-02-27,"Wasps","London Irish",10,16,"Away",TRUE,TRUE,0,0
2021-02-27,"Gloucester","Worcester Warriors",22,14,"Home",TRUE,TRUE,0,0
2021-02-27,"Northampton Saints","Bath",22,23,"Away",TRUE,TRUE,0,0
2021-03-06,"Leicester Tigers","London Irish",33,32,"Home",TRUE,TRUE,0,0
2021-03-06,"Sale Sharks","Newcastle Falcons",31,16,"Home",TRUE,TRUE,0,0
2021-03-06,"Bath","Exeter Chiefs",16,38,"Away",TRUE,TRUE,0,0
2021-03-06,"Wasps","Gloucester",19,20,"Away",TRUE,TRUE,0,0
2021-03-06,"Worcester Warriors","Bristol",23,24,"Away",TRUE,TRUE,0,0
2021-03-06,"Harlequins","Northampton Saints",37,19,"Home",TRUE,TRUE,0,0
2021-03-13,"Bristol","Wasps",37,20,"Home",TRUE,TRUE,0,0
2021-03-13,"Exeter Chiefs","Harlequins",21,20,"Home",TRUE,TRUE,0,0
2021-03-13,"Newcastle Falcons","Bath",19,38,"Away",TRUE,TRUE,0,0
2021-03-13,"Northampton Saints","Sale Sharks",17,14,"Home",TRUE,TRUE,0,0
2021-03-13,"Gloucester","Leicester Tigers",14,20,"Away",TRUE,TRUE,0,0
2021-03-13,"London Irish","Worcester Warriors",20,17,"Home",TRUE,TRUE,0,0
2021-03-20,"Newcastle Falcons","Wasps",18,20,"Away",TRUE,TRUE,0,0
2021-03-20,"Bath","Worcester Warriors",47,22,"Home",TRUE,TRUE,0,0
2021-03-20,"Harlequins","Gloucester",59,24,"Home",TRUE,TRUE,0,0
2021-03-20,"Exeter Chiefs","Leicester Tigers",47,31,"Home",TRUE,TRUE,0,0
2021-03-20,"Northampton Saints","Bristol",21,28,"Away",TRUE,TRUE,0,0
2021-03-20,"Sale Sharks","London Irish",41,13,"Home",TRUE,TRUE,0,0
2021-03-27,"Gloucester","Exeter Chiefs",34,18,"Home",TRUE,TRUE,0,0
2021-03-27,"Bristol","Harlequins",35,33,"Home",TRUE,TRUE,0,0
2021-03-27,"London Irish","Bath",36,33,"Home",TRUE,TRUE,0,0
2021-03-27,"Worcester Warriors","Northampton Saints",14,62,"Away",TRUE,TRUE,0,0
2021-03-27,"Wasps","Sale Sharks",19,20,"Away",TRUE,TRUE,0,0
2021-03-27,"Leicester Tigers","Newcastle Falcons",26,12,"Home",TRUE,TRUE,0,0
2021-04-17,"Northampton Saints","London Irish",44,26,"Home",TRUE,TRUE,0,0
2021-04-17,"Sale Sharks","Gloucester",25,22,"Home",TRUE,TRUE,0,0
2021-04-17,"Exeter Chiefs","Wasps",43,13,"Home",TRUE,TRUE,0,0
2021-04-17,"Newcastle Falcons","Bristol",17,34,"Away",TRUE,TRUE,0,0
2021-04-17,"Harlequins","Worcester Warriors",50,26,"Home",TRUE,TRUE,0,0
2021-04-17,"Bath","Leicester Tigers",21,20,"Home",TRUE,TRUE,0,0
2021-04-24,"Bristol","Exeter Chiefs",12,20,"Away",TRUE,TRUE,0,0
2021-04-24,"London Irish","Harlequins",21,25,"Away",TRUE,TRUE,0,0
2021-04-24,"Gloucester","Newcastle Falcons",35,24,"Home",TRUE,TRUE,0,0
2021-04-24,"Leicester Tigers","Northampton Saints",18,23,"Away",TRUE,TRUE,0,0
2021-04-24,"Worcester Warriors","Sale Sharks",32,35,"Away",TRUE,TRUE,0,0
2021-04-24,"Wasps","Bath",39,29,"Home",TRUE,TRUE,0,0
2021-05-08,"Sale Sharks","Leicester Tigers",26,10,"Home",TRUE,TRUE,0,0
2021-05-08,"Northampton Saints","Gloucester",7,31,"Away",TRUE,TRUE,0,0
2021-05-08,"Exeter Chiefs","Worcester Warriors",41,10,"Home",TRUE,TRUE,0,0
2021-05-08,"Newcastle Falcons","London Irish",52,27,"Home",TRUE,TRUE,0,0
2021-05-08,"Bath","Bristol",20,40,"Away",TRUE,TRUE,0,0
2021-05-08,"Harlequins","Wasps",48,46,"Home",TRUE,TRUE,0,0
2021-05-15,"Bath","Sale Sharks",20,24,"Away",TRUE,TRUE,0,0
2021-05-15,"Wasps","Worcester Warriors",23,19,"Home",TRUE,TRUE,0,0
2021-05-15,"Leicester Tigers","Harlequins",35,29,"Home",TRUE,TRUE,0,0
2021-05-15,"Newcastle Falcons","Northampton Saints",18,10,"Home",TRUE,TRUE,0,1
2021-05-15,"Bristol","Gloucester",39,7,"Home",TRUE,TRUE,0,1
2021-05-15,"London Irish","Exeter Chiefs",12,31,"Away",TRUE,TRUE,0,1
2021-05-29,"Sale Sharks","Bristol",22,12,"Home",TRUE,TRUE,0,1
2021-05-29,"Gloucester","London Irish",30,28,"Home",TRUE,TRUE,0,1
2021-05-29,"Harlequins","Bath",44,33,"Home",TRUE,TRUE,0,1
2021-05-29,"Worcester Warriors","Leicester Tigers",17,18,"Away",TRUE,TRUE,0,1
2021-05-29,"Northampton Saints","Wasps",30,25,"Home",TRUE,TRUE,0,1
2021-05-29,"Exeter Chiefs","Newcastle Falcons",74,3,"Home",TRUE,FALSE,0,1
